Data File,Model,EB,CTX,PDT,Success,Error Message,csv_size,bin_size,compressed_size,sz3_size,zstd_size,is_accurate,compression_time_sz3,compression_time_zstd,compression_time_debug,decompression_time,zstd_error_size,df_entropy,df_min,df_max,df_mean,df_variance,error_entropy,error_min,error_max,error_mean,error_variance,mean_absolute_error,mean_squared_error,RRMSE,RMSE,RMAE
elf,0,0.1,64,32,True,,211782,87168,33518,61363,45515,True,0.10640859603881836,0.030431270599365234,141.07012104988098,140.2068259716034,43699,14.404046114760197,704.6413,1754.882,1214.5059,34796.96,10.761205139390261,-591.5,541.1,-0.95005524,12435.386,1215.4559,1512660.1,0.0918218,0.008431242,0.24645731
elf,0,0.1,128,1,True,,211782,87168,31284,61363,45515,True,0.14005684852600098,0.04860830307006836,247.3886411190033,244.27173781394958,36533,14.399873175716795,704.6413,1754.882,1214.7936,34795.484,9.101621852563769,-399.3,192.5,-3.8759787,847.2825,1218.6694,1520244.1,0.024172867,0.00058432744,0.13226801
elf,0,0.1,128,2,True,,211782,87168,31909,61363,45515,True,0.07783365249633789,0.03357958793640137,190.97550630569458,191.63651132583618,37680,14.399873175716795,704.6413,1754.882,1214.7936,34795.484,9.356891424584118,-399.3,297.3,-4.360164,1371.8691,1219.1536,1521507.2,0.030700283,0.0009425074,0.14542203
elf,0,0.1,128,4,True,,211782,87168,32704,61363,45515,True,0.06470441818237305,0.03247880935668945,162.19084072113037,160.1514585018158,39327,14.399873175716795,704.6413,1754.882,1214.7936,34795.484,9.710116743636439,-487.7,350.3,-6.4096656,2463.8286,1221.2032,1526001.5,0.041199673,0.0016974132,0.16590507
elf,0,0.1,128,8,True,,211782,87168,33351,61363,45515,True,0.07337713241577148,0.0339663028717041,148.58306312561035,147.32378435134888,41540,14.399873175716795,704.6413,1754.882,1214.7936,34795.484,10.049381778267351,-487.7,335.3,-13.3651495,4039.1492,1228.1586,1543625.9,0.053461272,0.0028581074,0.18887548
elf,0,0.1,128,16,True,,211782,87168,32947,61363,45515,True,0.13195323944091797,0.04092741012573242,141.42275381088257,141.13392806053162,42563,14.399873175716795,704.6413,1754.882,1214.7936,34795.484,10.395732481041227,-633.1,418.7,-12.11322,7427.324,1226.9066,1541088.0,0.07164101,0.005132435,0.21549368
elf,0,0.1,128,32,True,,211782,87168,33427,61363,45515,True,0.1698150634765625,0.04672384262084961,137.66549944877625,136.70054006576538,42935,14.399873175716795,704.6413,1754.882,1214.7936,34795.484,10.607557153431548,-633.1,515.5,-10.181065,10311.505,1224.9745,1535575.2,0.08400989,0.0070576626,0.23379353
elf,0,0.1,256,1,True,,211782,87168,31273,61363,45515,True,0.06192803382873535,0.03112959861755371,265.7194926738739,260.2439298629761,35788,14.391305190895606,704.6413,1754.882,1215.3842,34754.977,8.957217250444062,-406.9,187.9,-2.7404811,677.7718,1218.1246,1519046.8,0.021538781,0.00046391907,0.12552315
elf,0,0.1,256,2,True,,211782,87168,31633,61363,45515,True,0.047228336334228516,0.020218610763549805,203.5325963497162,202.90244317054749,38539,14.391305190895606,704.6413,1754.882,1215.3842,34754.977,9.177675385317459,-406.9,272.7,-3.201105,1028.1338,1218.5852,1520270.1,0.02651336,0.0007029583,0.13631944
elf,0,0.1,256,4,True,,211782,87168,32373,61363,45515,True,0.1206521987915039,0.02091383934020996,175.3521385192871,175.08521819114685,38026,14.391305190895606,704.6413,1754.882,1215.3842,34754.977,9.46861968048986,-460.1,346.5,-4.5468426,1762.2137,1219.931,1522939.9,0.034741487,0.0012069709,0.15229572
elf,0,0.1,256,8,True,,211782,87168,31768,61363,45515,True,0.06903219223022461,0.020232439041137695,162.21574592590332,160.25703811645508,40116,14.391305190895606,704.6413,1754.882,1215.3842,34754.977,9.780738908452532,-469.1,352.7,-12.586329,2866.9011,1227.9705,1542238.8,0.045255553,0.0020480652,0.17242327
elf,0,0.1,256,16,True,,211782,87168,32355,61363,45515,True,0.05711698532104492,0.0202639102935791,154.82900285720825,156.17126607894897,41077,14.391305190895606,704.6413,1754.882,1215.3842,34754.977,10.105607937089893,-582.9,398.3,-15.378686,5109.515,1230.7628,1549318.5,0.06015915,0.0036191235,0.19564503
elf,0,0.1,256,32,True,,211782,87168,32701,61363,45515,True,0.0430910587310791,0.019875049591064453,150.98190689086914,149.40356636047363,41487,14.391305190895606,704.6413,1754.882,1215.3842,34754.977,10.301430219141624,-547.9,463.7,-14.015787,6621.389,1229.3999,1544997.6,0.0679375,0.004615504,0.20950787
elf,0,0.1,512,1,True,,211782,87168,31694,61363,45515,True,0.059888601303100586,0.03119659423828125,261.3137948513031,259.2055723667145,35295,14.374015041666752,704.6413,1754.882,1216.2577,34783.914,8.933675569760988,-393.9,196.5,-1.9848497,659.5602,1218.2424,1519143.5,0.021178482,0.0004485281,0.12429251
elf,0,0.1,512,2,True,,211782,87168,32124,61363,45515,True,0.09576797485351562,0.02034735679626465,203.32855486869812,201.21847438812256,36307,14.374015041666752,704.6413,1754.882,1216.2577,34783.914,9.153501711343134,-393.9,245.5,-2.458111,1003.8752,1218.7156,1520478.1,0.026128674,0.0006827076,0.1350455
elf,0,0.1,512,4,True,,211782,87168,32711,61363,45515,True,0.07585620880126953,0.020401716232299805,175.07345628738403,172.26027989387512,37325,14.374015041666752,704.6413,1754.882,1216.2577,34783.914,9.410800105796236,-428.5,372.3,-2.3696332,1649.9628,1218.6272,1519689.0,0.03345409,0.001119176,0.14905034
elf,0,0.1,512,8,True,,211782,87168,33289,61363,45515,True,0.04893970489501953,0.020165205001831055,158.58769345283508,159.34033846855164,39456,14.374015041666752,704.6413,1754.882,1216.2577,34783.914,9.702917713259183,-490.5,367.3,-10.234925,2515.9734,1226.4924,1538137.4,0.042090617,0.00177162,0.16693942
elf,0,0.1,512,16,True,,211782,87168,33709,61363,45515,True,0.04723858833312988,0.02111220359802246,153.84607100486755,152.55272817611694,40006,14.374015041666752,704.6413,1754.882,1216.2577,34783.914,10.007091547305741,-494.9,422.5,-8.99015,4253.1367,1225.2477,1534402.6,0.054127354,0.0029297706,0.18673435
elf,0,0.1,512,32,True,,211782,87168,32874,61363,45515,True,0.04179859161376953,0.021575212478637695,149.09426617622375,149.081805229187,40262,14.374015041666752,704.6413,1754.882,1216.2577,34783.914,10.197588340372901,-478.5,460.1,-7.8490696,5508.069,1224.1067,1530974.6,0.061360568,0.0037651195,0.20006807
elf,0,0.01,16,1,True,,211782,87168,40197,73358,56258,True,0.10714030265808105,0.027769804000854492,240.35105299949646,238.94567728042603,55919,14.406961270681073,704.6413,1754.882,1214.3436,34807.406,12.877795943104585,-404.23,220.45,10.993921,2771.707,1203.3497,1483495.9,0.04428948,0.0019615581,0.1860557
